particullate_matter,timestamp
47,15/08/2014 13:15
45,15/08/2014 13:20
46,15/08/2014 13:25
42,15/08/2014 13:30
47,15/08/2014 13:35
43,15/08/2014 13:40
47,15/08/2014 13:45
48,15/08/2014 13:50
43,15/08/2014 13:55
42,15/08/2014 14:00
46,15/08/2014 14:05
51,15/08/2014 14:10
47,15/08/2014 14:15
44,15/08/2014 14:20
41,15/08/2014 14:25
40,15/08/2014 14:30
43,15/08/2014 14:35
46,15/08/2014 14:40
50,15/08/2014 14:45
47,15/08/2014 14:50
48,15/08/2014 14:55
51,15/08/2014 15:00
47,15/08/2014 15:05
42,15/08/2014 15:10
39,15/08/2014 15:15
36,15/08/2014 15:20
32,15/08/2014 15:25
37,15/08/2014 15:30
32,15/08/2014 15:35
30,15/08/2014 15:40
34,15/08/2014 15:45
37,15/08/2014 15:50
33,15/08/2014 15:55
32,15/08/2014 16:00
35,15/08/2014 16:05
33,15/08/2014 16:10
29,15/08/2014 16:15
33,15/08/2014 16:20
34,15/08/2014 16:25
31,15/08/2014 16:30
31,15/08/2014 16:35
27,15/08/2014 16:40
25,15/08/2014 16:45
26,15/08/2014 16:50
26,15/08/2014 16:55
21,15/08/2014 17:00
16,15/08/2014 17:05
24,15/08/2014 17:10
24,15/08/2014 17:15
23,15/08/2014 17:20
23,15/08/2014 17:25
21,15/08/2014 17:30
22,15/08/2014 17:35
22,15/08/2014 17:40
21,15/08/2014 17:45
17,15/08/2014 17:50
21,15/08/2014 17:55
18,15/08/2014 18:00
20,15/08/2014 18:05
23,15/08/2014 18:10
23,15/08/2014 18:15
23,15/08/2014 18:20
27,15/08/2014 18:25
23,15/08/2014 18:30
23,15/08/2014 18:35
23,15/08/2014 18:40
23,15/08/2014 18:45
18,15/08/2014 18:50
24,15/08/2014 18:55
25,15/08/2014 19:00
29,15/08/2014 19:05
34,15/08/2014 19:10
31,15/08/2014 19:15
32,15/08/2014 19:20
29,15/08/2014 19:25
24,15/08/2014 19:30
23,15/08/2014 19:35
24,15/08/2014 19:40
25,15/08/2014 19:45
27,15/08/2014 19:50
25,15/08/2014 19:55
21,15/08/2014 20:00
18,15/08/2014 20:05
20,15/08/2014 20:10
15,15/08/2014 20:15
22,15/08/2014 20:20
21,15/08/2014 20:25
17,15/08/2014 20:30
18,15/08/2014 20:35
23,15/08/2014 20:40
28,15/08/2014 20:45
32,15/08/2014 20:50
34,15/08/2014 20:55
35,15/08/2014 21:00
32,15/08/2014 21:05
36,15/08/2014 21:10
39,15/08/2014 21:15
43,15/08/2014 21:20
39,15/08/2014 21:25
42,15/08/2014 21:30
37,15/08/2014 21:35
36,15/08/2014 21:40
36,15/08/2014 21:45
38,15/08/2014 21:50
38,15/08/2014 21:55
34,15/08/2014 22:00
37,15/08/2014 22:05
35,15/08/2014 22:10
33,15/08/2014 22:15
37,15/08/2014 22:20
40,15/08/2014 22:25
37,15/08/2014 22:30
39,15/08/2014 22:35
39,15/08/2014 22:40
34,15/08/2014 22:45
36,15/08/2014 22:50
36,15/08/2014 22:55
32,15/08/2014 23:00
33,15/08/2014 23:05
37,15/08/2014 23:10
41,15/08/2014 23:15
46,15/08/2014 23:20
47,15/08/2014 23:25
51,15/08/2014 23:30
56,15/08/2014 23:35
60,15/08/2014 23:40
65,15/08/2014 23:45
62,15/08/2014 23:50
63,15/08/2014 23:55
68,16/08/2014 00:00
72,16/08/2014 00:05
73,16/08/2014 00:10
78,16/08/2014 00:15
75,16/08/2014 00:20
70,16/08/2014 00:25
67,16/08/2014 00:30
72,16/08/2014 00:35
76,16/08/2014 00:40
80,16/08/2014 00:45
82,16/08/2014 00:50
85,16/08/2014 00:55
81,16/08/2014 01:00
76,16/08/2014 01:05
73,16/08/2014 01:10
74,16/08/2014 01:15
75,16/08/2014 01:20
80,16/08/2014 01:25
75,16/08/2014 01:30
71,16/08/2014 01:35
69,16/08/2014 01:40
68,16/08/2014 01:45
63,16/08/2014 01:50
66,16/08/2014 01:55
62,16/08/2014 02:00
57,16/08/2014 02:05
54,16/08/2014 02:10
58,16/08/2014 02:15
61,16/08/2014 02:20
60,16/08/2014 02:25
62,16/08/2014 02:30
62,16/08/2014 02:35
64,16/08/2014 02:40
60,16/08/2014 02:45
64,16/08/2014 02:50
65,16/08/2014 02:55
61,16/08/2014 03:00
65,16/08/2014 03:05
70,16/08/2014 03:10
72,16/08/2014 03:15
71,16/08/2014 03:20
72,16/08/2014 03:25
70,16/08/2014 03:30
74,16/08/2014 03:35
69,16/08/2014 03:40
69,16/08/2014 03:45
64,16/08/2014 03:50
62,16/08/2014 03:55
62,16/08/2014 04:00
66,16/08/2014 04:05
64,16/08/2014 04:10
61,16/08/2014 04:15
57,16/08/2014 04:20
59,16/08/2014 04:25
58,16/08/2014 04:30
63,16/08/2014 04:35
59,16/08/2014 04:40
59,16/08/2014 04:45
55,16/08/2014 04:50
53,16/08/2014 04:55
57,16/08/2014 05:00
55,16/08/2014 05:05
52,16/08/2014 05:10
56,16/08/2014 05:15
60,16/08/2014 05:20
56,16/08/2014 05:25
59,16/08/2014 05:30
58,16/08/2014 05:35
63,16/08/2014 05:40
68,16/08/2014 05:45
72,16/08/2014 05:50
73,16/08/2014 05:55
76,16/08/2014 06:00
74,16/08/2014 06:05
73,16/08/2014 06:10
72,16/08/2014 06:15
73,16/08/2014 06:20
69,16/08/2014 06:25
64,16/08/2014 06:30
59,16/08/2014 06:35
63,16/08/2014 06:40
58,16/08/2014 06:45
62,16/08/2014 06:50
65,16/08/2014 06:55
66,16/08/2014 07:00
65,16/08/2014 07:05
63,16/08/2014 07:10
67,16/08/2014 07:15
64,16/08/2014 07:20
62,16/08/2014 07:25
59,16/08/2014 07:30
55,16/08/2014 07:35
55,16/08/2014 07:40
58,16/08/2014 07:45
58,16/08/2014 07:50
61,16/08/2014 07:55
58,16/08/2014 08:00
58,16/08/2014 08:05
55,16/08/2014 08:10
58,16/08/2014 08:15
55,16/08/2014 08:20
56,16/08/2014 08:25
55,16/08/2014 08:30
58,16/08/2014 08:35
63,16/08/2014 08:40
58,16/08/2014 08:45
63,16/08/2014 08:50
61,16/08/2014 08:55
60,16/08/2014 09:00
63,16/08/2014 09:05
65,16/08/2014 09:10
69,16/08/2014 09:15
69,16/08/2014 09:20
68,16/08/2014 09:25
72,16/08/2014 09:30
76,16/08/2014 09:35
77,16/08/2014 09:40
82,16/08/2014 09:45
77,16/08/2014 09:50
81,16/08/2014 09:55
82,16/08/2014 10:00
81,16/08/2014 10:05
84,16/08/2014 10:10
88,16/08/2014 10:15
90,16/08/2014 10:20
94,16/08/2014 10:25
90,16/08/2014 10:30
92,16/08/2014 10:35
87,16/08/2014 10:40
90,16/08/2014 10:45
89,16/08/2014 10:50
87,16/08/2014 10:55
89,16/08/2014 11:00
87,16/08/2014 11:05
89,16/08/2014 11:10
92,16/08/2014 11:15
91,16/08/2014 11:20
93,16/08/2014 11:25
96,16/08/2014 11:30
99,16/08/2014 11:35
94,16/08/2014 11:40
93,16/08/2014 11:45
96,16/08/2014 11:50
96,16/08/2014 11:55
98,16/08/2014 12:00
96,16/08/2014 12:05
97,16/08/2014 12:10
100,16/08/2014 12:15
104,16/08/2014 12:20
103,16/08/2014 12:25
104,16/08/2014 12:30
105,16/08/2014 12:35
107,16/08/2014 12:40
103,16/08/2014 12:45
105,16/08/2014 12:50
100,16/08/2014 12:55
105,16/08/2014 13:00
103,16/08/2014 13:05
98,16/08/2014 13:10
102,16/08/2014 13:15
104,16/08/2014 13:20
100,16/08/2014 13:25
103,16/08/2014 13:30
107,16/08/2014 13:35
109,16/08/2014 13:40
112,16/08/2014 13:45
117,16/08/2014 13:50
113,16/08/2014 13:55
114,16/08/2014 14:00
113,16/08/2014 14:05
116,16/08/2014 14:10
112,16/08/2014 14:15
108,16/08/2014 14:20
106,16/08/2014 14:25
106,16/08/2014 14:30
107,16/08/2014 14:35
107,16/08/2014 14:40
110,16/08/2014 14:45
107,16/08/2014 14:50
107,16/08/2014 14:55
107,16/08/2014 15:00
108,16/08/2014 15:05
107,16/08/2014 15:10
107,16/08/2014 15:15
109,16/08/2014 15:20
109,16/08/2014 15:25
108,16/08/2014 15:30
105,16/08/2014 15:35
106,16/08/2014 15:40
103,16/08/2014 15:45
106,16/08/2014 15:50
104,16/08/2014 15:55
101,16/08/2014 16:00
103,16/08/2014 16:05
102,16/08/2014 16:10
107,16/08/2014 16:15
112,16/08/2014 16:20
112,16/08/2014 16:25
111,16/08/2014 16:30
113,16/08/2014 16:35
115,16/08/2014 16:40
111,16/08/2014 16:45
108,16/08/2014 16:50
104,16/08/2014 16:55
104,16/08/2014 17:00
108,16/08/2014 17:05
108,16/08/2014 17:10
111,16/08/2014 17:15
114,16/08/2014 17:20
109,16/08/2014 17:25
104,16/08/2014 17:30
100,16/08/2014 17:35
96,16/08/2014 17:40
92,16/08/2014 17:45
88,16/08/2014 17:50
90,16/08/2014 17:55
88,16/08/2014 18:00
93,16/08/2014 18:05
90,16/08/2014 18:10
92,16/08/2014 18:15
91,16/08/2014 18:20
87,16/08/2014 18:25
87,16/08/2014 18:30
88,16/08/2014 18:35
88,16/08/2014 18:40
89,16/08/2014 18:45
90,16/08/2014 18:50
92,16/08/2014 18:55
88,16/08/2014 19:00
86,16/08/2014 19:05
81,16/08/2014 19:10
83,16/08/2014 19:15
83,16/08/2014 19:20
81,16/08/2014 19:25
81,16/08/2014 19:30
83,16/08/2014 19:35
79,16/08/2014 19:40
83,16/08/2014 19:45
81,16/08/2014 19:50
80,16/08/2014 19:55
76,16/08/2014 20:00
76,16/08/2014 20:05
75,16/08/2014 20:10
76,16/08/2014 20:15
80,16/08/2014 20:20
77,16/08/2014 20:25
74,16/08/2014 20:30
70,16/08/2014 20:35
71,16/08/2014 20:40
76,16/08/2014 20:45
72,16/08/2014 20:50
77,16/08/2014 20:55
80,16/08/2014 21:00
80,16/08/2014 21:05
76,16/08/2014 21:10
74,16/08/2014 21:15
72,16/08/2014 21:20
74,16/08/2014 21:25
72,16/08/2014 21:30
75,16/08/2014 21:35
73,16/08/2014 21:40
74,16/08/2014 21:45
75,16/08/2014 21:50
77,16/08/2014 21:55
74,16/08/2014 22:00
74,16/08/2014 22:05
77,16/08/2014 22:10
78,16/08/2014 22:15
80,16/08/2014 22:20
77,16/08/2014 22:25
82,16/08/2014 22:30
85,16/08/2014 22:35
86,16/08/2014 22:40
83,16/08/2014 22:45
81,16/08/2014 22:50
81,16/08/2014 22:55
78,16/08/2014 23:00
83,16/08/2014 23:05
80,16/08/2014 23:10
82,16/08/2014 23:15
78,16/08/2014 23:20
74,16/08/2014 23:25
76,16/08/2014 23:30
78,16/08/2014 23:35
76,16/08/2014 23:40
74,16/08/2014 23:45
75,16/08/2014 23:50
74,16/08/2014 23:55
73,17/08/2014 00:00
70,17/08/2014 00:05
69,17/08/2014 00:10
71,17/08/2014 00:15
74,17/08/2014 00:20
71,17/08/2014 00:25
69,17/08/2014 00:30
72,17/08/2014 00:35
75,17/08/2014 00:40
76,17/08/2014 00:45
75,17/08/2014 00:50
71,17/08/2014 00:55
76,17/08/2014 01:00
80,17/08/2014 01:05
75,17/08/2014 01:10
77,17/08/2014 01:15
82,17/08/2014 01:20
81,17/08/2014 01:25
83,17/08/2014 01:30
87,17/08/2014 01:35
85,17/08/2014 01:40
88,17/08/2014 01:45
88,17/08/2014 01:50
86,17/08/2014 01:55
81,17/08/2014 02:00
77,17/08/2014 02:05
81,17/08/2014 02:10
78,17/08/2014 02:15
75,17/08/2014 02:20
73,17/08/2014 02:25
74,17/08/2014 02:30
74,17/08/2014 02:35
71,17/08/2014 02:40
67,17/08/2014 02:45
64,17/08/2014 02:50
59,17/08/2014 02:55
55,17/08/2014 03:00
50,17/08/2014 03:05
53,17/08/2014 03:10
48,17/08/2014 03:15
44,17/08/2014 03:20
45,17/08/2014 03:25
44,17/08/2014 03:30
39,17/08/2014 03:35
39,17/08/2014 03:40
36,17/08/2014 03:45
31,17/08/2014 03:50
31,17/08/2014 03:55
34,17/08/2014 04:00
33,17/08/2014 04:05
38,17/08/2014 04:10
36,17/08/2014 04:15
37,17/08/2014 04:20
36,17/08/2014 04:25
38,17/08/2014 04:30
42,17/08/2014 04:35
45,17/08/2014 04:40
48,17/08/2014 04:45
46,17/08/2014 04:50
43,17/08/2014 04:55
42,17/08/2014 05:00
43,17/08/2014 05:05
40,17/08/2014 05:10
40,17/08/2014 05:15
42,17/08/2014 05:20
47,17/08/2014 05:25
42,17/08/2014 05:30
39,17/08/2014 05:35
37,17/08/2014 05:40
35,17/08/2014 05:45
33,17/08/2014 05:50
35,17/08/2014 05:55
31,17/08/2014 06:00
29,17/08/2014 06:05
27,17/08/2014 06:10
25,17/08/2014 06:15
20,17/08/2014 06:20
25,17/08/2014 06:25
23,17/08/2014 06:30
26,17/08/2014 06:35
25,17/08/2014 06:40
21,17/08/2014 06:45
22,17/08/2014 06:50
22,17/08/2014 06:55
22,17/08/2014 07:00
24,17/08/2014 07:05
27,17/08/2014 07:10
26,17/08/2014 07:15
27,17/08/2014 07:20
28,17/08/2014 07:25
32,17/08/2014 07:30
35,17/08/2014 07:35
40,17/08/2014 07:40
38,17/08/2014 07:45
33,17/08/2014 07:50
30,17/08/2014 07:55
35,17/08/2014 08:00
35,17/08/2014 08:05
38,17/08/2014 08:10
35,17/08/2014 08:15
40,17/08/2014 08:20
45,17/08/2014 08:25
49,17/08/2014 08:30
53,17/08/2014 08:35
58,17/08/2014 08:40
58,17/08/2014 08:45
59,17/08/2014 08:50
56,17/08/2014 08:55
53,17/08/2014 09:00
51,17/08/2014 09:05
48,17/08/2014 09:10
46,17/08/2014 09:15
51,17/08/2014 09:20
53,17/08/2014 09:25
54,17/08/2014 09:30
53,17/08/2014 09:35
50,17/08/2014 09:40
55,17/08/2014 09:45
60,17/08/2014 09:50
56,17/08/2014 09:55
54,17/08/2014 10:00
57,17/08/2014 10:05
61,17/08/2014 10:10
66,17/08/2014 10:15
61,17/08/2014 10:20
56,17/08/2014 10:25
54,17/08/2014 10:30
52,17/08/2014 10:35
54,17/08/2014 10:40
57,17/08/2014 10:45
52,17/08/2014 10:50
52,17/08/2014 10:55
48,17/08/2014 11:00
44,17/08/2014 11:05
40,17/08/2014 11:10
36,17/08/2014 11:15
36,17/08/2014 11:20
39,17/08/2014 11:25
34,17/08/2014 11:30
36,17/08/2014 11:35
39,17/08/2014 11:40
35,17/08/2014 11:45
37,17/08/2014 11:50
40,17/08/2014 11:55
40,17/08/2014 12:00
45,17/08/2014 12:05
50,17/08/2014 12:10
52,17/08/2014 12:15
50,17/08/2014 12:20
52,17/08/2014 12:25
55,17/08/2014 12:30
57,17/08/2014 12:35
59,17/08/2014 12:40
64,17/08/2014 12:45
68,17/08/2014 12:50
69,17/08/2014 12:55
66,17/08/2014 13:00
66,17/08/2014 13:05
63,17/08/2014 13:10
62,17/08/2014 13:15
62,17/08/2014 13:20
66,17/08/2014 13:25
63,17/08/2014 13:30
66,17/08/2014 13:35
65,17/08/2014 13:40
62,17/08/2014 13:45
57,17/08/2014 13:50
53,17/08/2014 13:55
49,17/08/2014 14:00
46,17/08/2014 14:05
42,17/08/2014 14:10
45,17/08/2014 14:15
41,17/08/2014 14:20
39,17/08/2014 14:25
34,17/08/2014 14:30
30,17/08/2014 14:35
34,17/08/2014 14:40
31,17/08/2014 14:45
30,17/08/2014 14:50
33,17/08/2014 14:55
36,17/08/2014 15:00
39,17/08/2014 15:05
34,17/08/2014 15:10
30,17/08/2014 15:15
29,17/08/2014 15:20
29,17/08/2014 15:25
25,17/08/2014 15:30
30,17/08/2014 15:35
35,17/08/2014 15:40
40,17/08/2014 15:45
40,17/08/2014 15:50
41,17/08/2014 15:55
38,17/08/2014 16:00
33,17/08/2014 16:05
32,17/08/2014 16:10
30,17/08/2014 16:15
34,17/08/2014 16:20
38,17/08/2014 16:25
33,17/08/2014 16:30
33,17/08/2014 16:35
35,17/08/2014 16:40
33,17/08/2014 16:45
38,17/08/2014 16:50
41,17/08/2014 16:55
45,17/08/2014 17:00
45,17/08/2014 17:05
50,17/08/2014 17:10
54,17/08/2014 17:15
57,17/08/2014 17:20
54,17/08/2014 17:25
56,17/08/2014 17:30
58,17/08/2014 17:35
59,17/08/2014 17:40
64,17/08/2014 17:45
63,17/08/2014 17:50
65,17/08/2014 17:55
66,17/08/2014 18:00
65,17/08/2014 18:05
64,17/08/2014 18:10
63,17/08/2014 18:15
58,17/08/2014 18:20
57,17/08/2014 18:25
57,17/08/2014 18:30
60,17/08/2014 18:35
62,17/08/2014 18:40
67,17/08/2014 18:45
72,17/08/2014 18:50
71,17/08/2014 18:55
76,17/08/2014 19:00
78,17/08/2014 19:05
80,17/08/2014 19:10
85,17/08/2014 19:15
82,17/08/2014 19:20
86,17/08/2014 19:25
86,17/08/2014 19:30
89,17/08/2014 19:35
91,17/08/2014 19:40
90,17/08/2014 19:45
92,17/08/2014 19:50
88,17/08/2014 19:55
91,17/08/2014 20:00
86,17/08/2014 20:05
91,17/08/2014 20:10
94,17/08/2014 20:15
99,17/08/2014 20:20
96,17/08/2014 20:25
95,17/08/2014 20:30
95,17/08/2014 20:35
98,17/08/2014 20:40
100,17/08/2014 20:45
101,17/08/2014 20:50
103,17/08/2014 20:55
107,17/08/2014 21:00
110,17/08/2014 21:05
115,17/08/2014 21:10
115,17/08/2014 21:15
115,17/08/2014 21:20
113,17/08/2014 21:25
108,17/08/2014 21:30
111,17/08/2014 21:35
110,17/08/2014 21:40
107,17/08/2014 21:45
109,17/08/2014 21:50
112,17/08/2014 21:55
114,17/08/2014 22:00
117,17/08/2014 22:05
112,17/08/2014 22:10
116,17/08/2014 22:15
114,17/08/2014 22:20
109,17/08/2014 22:25
104,17/08/2014 22:30
105,17/08/2014 22:35
100,17/08/2014 22:40
100,17/08/2014 22:45
101,17/08/2014 22:50
99,17/08/2014 22:55
95,17/08/2014 23:00
100,17/08/2014 23:05
98,17/08/2014 23:10
99,17/08/2014 23:15
103,17/08/2014 23:20
101,17/08/2014 23:25
100,17/08/2014 23:30
97,17/08/2014 23:35
95,17/08/2014 23:40
97,17/08/2014 23:45
99,17/08/2014 23:50
102,17/08/2014 23:55
105,18/08/2014 00:00
104,18/08/2014 00:05
104,18/08/2014 00:10
106,18/08/2014 00:15
106,18/08/2014 00:20
103,18/08/2014 00:25
100,18/08/2014 00:30
105,18/08/2014 00:35
102,18/08/2014 00:40
105,18/08/2014 00:45
100,18/08/2014 00:50
100,18/08/2014 00:55
100,18/08/2014 01:00
105,18/08/2014 01:05
103,18/08/2014 01:10
100,18/08/2014 01:15
100,18/08/2014 01:20
95,18/08/2014 01:25
100,18/08/2014 01:30
105,18/08/2014 01:35
103,18/08/2014 01:40
108,18/08/2014 01:45
103,18/08/2014 01:50
101,18/08/2014 01:55
101,18/08/2014 02:00
100,18/08/2014 02:05
100,18/08/2014 02:10
103,18/08/2014 02:15
99,18/08/2014 02:20
104,18/08/2014 02:25
106,18/08/2014 02:30
103,18/08/2014 02:35
98,18/08/2014 02:40
94,18/08/2014 02:45
89,18/08/2014 02:50
90,18/08/2014 02:55
85,18/08/2014 03:00
83,18/08/2014 03:05
79,18/08/2014 03:10
76,18/08/2014 03:15
73,18/08/2014 03:20
68,18/08/2014 03:25
66,18/08/2014 03:30
66,18/08/2014 03:35
71,18/08/2014 03:40
76,18/08/2014 03:45
79,18/08/2014 03:50
77,18/08/2014 03:55
75,18/08/2014 04:00
77,18/08/2014 04:05
72,18/08/2014 04:10
71,18/08/2014 04:15
67,18/08/2014 04:20
67,18/08/2014 04:25
70,18/08/2014 04:30
74,18/08/2014 04:35
79,18/08/2014 04:40
81,18/08/2014 04:45
76,18/08/2014 04:50
80,18/08/2014 04:55
85,18/08/2014 05:00
80,18/08/2014 05:05
75,18/08/2014 05:10
76,18/08/2014 05:15
74,18/08/2014 05:20
70,18/08/2014 05:25
67,18/08/2014 05:30
62,18/08/2014 05:35
67,18/08/2014 05:40
62,18/08/2014 05:45
66,18/08/2014 05:50
71,18/08/2014 05:55
66,18/08/2014 06:00
65,18/08/2014 06:05
65,18/08/2014 06:10
68,18/08/2014 06:15
69,18/08/2014 06:20
72,18/08/2014 06:25
69,18/08/2014 06:30
68,18/08/2014 06:35
72,18/08/2014 06:40
76,18/08/2014 06:45
71,18/08/2014 06:50
70,18/08/2014 06:55
72,18/08/2014 07:00
71,18/08/2014 07:05
74,18/08/2014 07:10
78,18/08/2014 07:15
82,18/08/2014 07:20
81,18/08/2014 07:25
78,18/08/2014 07:30
81,18/08/2014 07:35
79,18/08/2014 07:40
79,18/08/2014 07:45
83,18/08/2014 07:50
88,18/08/2014 07:55
88,18/08/2014 08:00
92,18/08/2014 08:05
96,18/08/2014 08:10
100,18/08/2014 08:15
99,18/08/2014 08:20
97,18/08/2014 08:25
97,18/08/2014 08:30
96,18/08/2014 08:35
94,18/08/2014 08:40
89,18/08/2014 08:45
85,18/08/2014 08:50
83,18/08/2014 08:55
85,18/08/2014 09:00
81,18/08/2014 09:05
84,18/08/2014 09:10
88,18/08/2014 09:15
88,18/08/2014 09:20
85,18/08/2014 09:25
87,18/08/2014 09:30
83,18/08/2014 09:35
84,18/08/2014 09:40
85,18/08/2014 09:45
82,18/08/2014 09:50
82,18/08/2014 09:55
77,18/08/2014 10:00
77,18/08/2014 10:05
77,18/08/2014 10:10
73,18/08/2014 10:15
76,18/08/2014 10:20
77,18/08/2014 10:25
79,18/08/2014 10:30
83,18/08/2014 10:35
88,18/08/2014 10:40
89,18/08/2014 10:45
93,18/08/2014 10:50
92,18/08/2014 10:55
87,18/08/2014 11:00
90,18/08/2014 11:05
91,18/08/2014 11:10
96,18/08/2014 11:15
100,18/08/2014 11:20
101,18/08/2014 11:25
96,18/08/2014 11:30
95,18/08/2014 11:35
90,18/08/2014 11:40
85,18/08/2014 11:45
89,18/08/2014 11:50
88,18/08/2014 11:55
89,18/08/2014 12:00
85,18/08/2014 12:05
80,18/08/2014 12:10
77,18/08/2014 12:15
80,18/08/2014 12:20
79,18/08/2014 12:25
78,18/08/2014 12:30
81,18/08/2014 12:35
83,18/08/2014 12:40
88,18/08/2014 12:45
83,18/08/2014 12:50
86,18/08/2014 12:55
89,18/08/2014 13:00
94,18/08/2014 13:05
95,18/08/2014 13:10
96,18/08/2014 13:15
98,18/08/2014 13:20
95,18/08/2014 13:25
97,18/08/2014 13:30
95,18/08/2014 13:35
95,18/08/2014 13:40
93,18/08/2014 13:45
98,18/08/2014 13:50
101,18/08/2014 13:55
96,18/08/2014 14:00
93,18/08/2014 14:05
98,18/08/2014 14:10
97,18/08/2014 14:15
95,18/08/2014 14:20
94,18/08/2014 14:25
94,18/08/2014 14:30
90,18/08/2014 14:35
86,18/08/2014 14:40
82,18/08/2014 14:45
83,18/08/2014 14:50
84,18/08/2014 14:55
89,18/08/2014 15:00
88,18/08/2014 15:05
90,18/08/2014 15:10
94,18/08/2014 15:15
96,18/08/2014 15:20
98,18/08/2014 15:25
103,18/08/2014 15:30
106,18/08/2014 15:35
109,18/08/2014 15:40
108,18/08/2014 15:45
105,18/08/2014 15:50
101,18/08/2014 15:55
106,18/08/2014 16:00
108,18/08/2014 16:05
110,18/08/2014 16:10
113,18/08/2014 16:15
116,18/08/2014 16:20
119,18/08/2014 16:25
121,18/08/2014 16:30
124,18/08/2014 16:35
129,18/08/2014 16:40
129,18/08/2014 16:45
125,18/08/2014 16:50
120,18/08/2014 16:55
118,18/08/2014 17:00
116,18/08/2014 17:05
112,18/08/2014 17:10
116,18/08/2014 17:15
120,18/08/2014 17:20
124,18/08/2014 17:25
123,18/08/2014 17:30
128,18/08/2014 17:35
129,18/08/2014 17:40
130,18/08/2014 17:45
129,18/08/2014 17:50
124,18/08/2014 17:55
120,18/08/2014 18:00
119,18/08/2014 18:05
119,18/08/2014 18:10
120,18/08/2014 18:15
122,18/08/2014 18:20
127,18/08/2014 18:25
130,18/08/2014 18:30
128,18/08/2014 18:35
132,18/08/2014 18:40
127,18/08/2014 18:45
129,18/08/2014 18:50
132,18/08/2014 18:55
133,18/08/2014 19:00
128,18/08/2014 19:05
123,18/08/2014 19:10
123,18/08/2014 19:15
124,18/08/2014 19:20
127,18/08/2014 19:25
130,18/08/2014 19:30
131,18/08/2014 19:35
129,18/08/2014 19:40
133,18/08/2014 19:45
129,18/08/2014 19:50
132,18/08/2014 19:55
134,18/08/2014 20:00
136,18/08/2014 20:05
135,18/08/2014 20:10
131,18/08/2014 20:15
130,18/08/2014 20:20
132,18/08/2014 20:25
136,18/08/2014 20:30
134,18/08/2014 20:35
139,18/08/2014 20:40
143,18/08/2014 20:45
143,18/08/2014 20:50
148,18/08/2014 20:55
144,18/08/2014 21:00
146,18/08/2014 21:05
146,18/08/2014 21:10
145,18/08/2014 21:15
146,18/08/2014 21:20
146,18/08/2014 21:25
144,18/08/2014 21:30
139,18/08/2014 21:35
137,18/08/2014 21:40
137,18/08/2014 21:45
139,18/08/2014 21:50
140,18/08/2014 21:55
140,18/08/2014 22:00
142,18/08/2014 22:05
140,18/08/2014 22:10
140,18/08/2014 22:15
135,18/08/2014 22:20
133,18/08/2014 22:25
128,18/08/2014 22:30
130,18/08/2014 22:35
129,18/08/2014 22:40
124,18/08/2014 22:45
119,18/08/2014 22:50
124,18/08/2014 22:55
128,18/08/2014 23:00
132,18/08/2014 23:05
132,18/08/2014 23:10
137,18/08/2014 23:15
132,18/08/2014 23:20
134,18/08/2014 23:25
131,18/08/2014 23:30
129,18/08/2014 23:35
133,18/08/2014 23:40
136,18/08/2014 23:45
136,18/08/2014 23:50
140,18/08/2014 23:55
137,19/08/2014 00:00
132,19/08/2014 00:05
127,19/08/2014 00:10
122,19/08/2014 00:15
127,19/08/2014 00:20
126,19/08/2014 00:25
129,19/08/2014 00:30
126,19/08/2014 00:35
127,19/08/2014 00:40
128,19/08/2014 00:45
131,19/08/2014 00:50
130,19/08/2014 00:55
127,19/08/2014 01:00
129,19/08/2014 01:05
124,19/08/2014 01:10
125,19/08/2014 01:15
122,19/08/2014 01:20
121,19/08/2014 01:25
122,19/08/2014 01:30
120,19/08/2014 01:35
123,19/08/2014 01:40
125,19/08/2014 01:45
127,19/08/2014 01:50
130,19/08/2014 01:55
135,19/08/2014 02:00
139,19/08/2014 02:05
140,19/08/2014 02:10
138,19/08/2014 02:15
135,19/08/2014 02:20
135,19/08/2014 02:25
139,19/08/2014 02:30
137,19/08/2014 02:35
136,19/08/2014 02:40
135,19/08/2014 02:45
139,19/08/2014 02:50
141,19/08/2014 02:55
141,19/08/2014 03:00
138,19/08/2014 03:05
137,19/08/2014 03:10
140,19/08/2014 03:15
137,19/08/2014 03:20
136,19/08/2014 03:25
131,19/08/2014 03:30
130,19/08/2014 03:35
128,19/08/2014 03:40
125,19/08/2014 03:45
129,19/08/2014 03:50
131,19/08/2014 03:55
129,19/08/2014 04:00
130,19/08/2014 04:05
134,19/08/2014 04:10
135,19/08/2014 04:15
134,19/08/2014 04:20
131,19/08/2014 04:25
131,19/08/2014 04:30
134,19/08/2014 04:35
139,19/08/2014 04:40
142,19/08/2014 04:45
137,19/08/2014 04:50
141,19/08/2014 04:55
144,19/08/2014 05:00
139,19/08/2014 05:05
135,19/08/2014 05:10
136,19/08/2014 05:15
141,19/08/2014 05:20
136,19/08/2014 05:25
132,19/08/2014 05:30
135,19/08/2014 05:35
133,19/08/2014 05:40
128,19/08/2014 05:45
129,19/08/2014 05:50
134,19/08/2014 05:55
131,19/08/2014 06:00
130,19/08/2014 06:05
133,19/08/2014 06:10
138,19/08/2014 06:15
143,19/08/2014 06:20
148,19/08/2014 06:25
145,19/08/2014 06:30
150,19/08/2014 06:35
148,19/08/2014 06:40
151,19/08/2014 06:45
156,19/08/2014 06:50
